railway,station,x,y,tokyo
名古屋本線,笠松,-278868,-65049,274472
名古屋本線,妙興寺,-276113,-74840,273000
名古屋本線,岐南,-278398,-63385,273826
名古屋本線,今伊勢,-276835,-71369,273226
名古屋本線,石刀,-277150,-70489,273422
名古屋本線,新木曽川,-277640,-68712,273682
名古屋本線,須ヶ口,-272083,-84780,270674
名古屋本線,神宮前,-266231,-93103,266623
名古屋本線,西枇杷島,-270317,-85260,269029
名古屋本線,呼続,-264647,-94349,265355
名古屋本線,本笠寺,-264419,-96098,265531
名古屋本線,新清洲,-272988,-83360,271306
名古屋本線,鳴海,-262869,-98433,264576
名古屋本線,新川橋,-271470,-85207,270151
名古屋本線,東枇杷島,-269875,-85844,268705
名古屋本線,山王,-268319,-90118,268028
名古屋本線,堀田,-265576,-93715,266119
名古屋本線,栄生,-269645,-86534,268612
名古屋本線,二ツ杁,-270826,-85292,269535
名古屋本線,名鉄名古屋,-268704,-88045,267985
名古屋本線,金山,-267215,-91147,267163
名古屋本線,本星崎,-264100,-97396,265524
名古屋本線,丸ノ内,-272395,-84184,270871
名古屋本線,桜,-264287,-95327,265226
名古屋本線,大里,-274492,-81655,272487
名古屋本線,奥田,-275114,-80678,272933
名古屋本線,国府宮,-275796,-78518,273251
名古屋本線,豊橋,-224375,-134571,240045
名古屋本線,男川,-242101,-114669,249194
名古屋本線,名電山中,-236787,-119020,245626
名古屋本線,東岡崎,-243511,-113013,250006
名古屋本線,伊奈,-226802,-130010,240411
名古屋本線,名電長沢,-232689,-122240,242921
名古屋本線,御油,-229732,-125136,241235
名古屋本線,岡崎公園前,-244783,-112657,251103
名古屋本線,美合,-240955,-116226,248614
名古屋本線,本宿,-235226,-119792,244427
名古屋本線,藤川,-238953,-117440,247128
名古屋本線,宇頭,-247961,-110751,253549
名古屋本線,矢作橋,-245995,-111943,252036
名古屋本線,小田渕,-227611,-128664,240625
名古屋本線,名電赤坂,-230640,-123639,241522
名古屋本線,国府,-229148,-126107,241060
西名古屋港線,名古屋,-268832,-88239,268148
西名古屋港線,荒子,-270804,-91358,270717
西名古屋港線,中島,-270901,-93007,271161
西名古屋港線,名古屋競馬場前,-270813,-94190,271332
西名古屋港線,南荒子,-270832,-92292,270941
西名古屋港線,稲永,-270835,-96749,271926
西名古屋港線,野跡,-271725,-98521,273200
西名古屋港線,荒子川公園,-270980,-95302,271740
西名古屋港線,金城ふ頭,-272264,-101442,274420
西名古屋港線,ささしまライブ,-268910,-88975,268373
西名古屋港線,小本,-270818,-90355,270522
明知線,東野,-218305,-58775,213587
明知線,明智,-222453,-74250,219956
明知線,花白温泉,-220508,-68852,217130
明知線,岩村,-218026,-67403,214454
明知線,山岡,-221574,-69367,218264
明知線,野志,-222231,-72459,219423
明知線,恵那,-220189,-57749,215347
明知線,飯沼,-215424,-61916,211106
明知線,飯羽間,-217676,-65346,213804
明知線,阿木,-215676,-64020,211637
会津鬼怒川線,中三依,-11929,109323,144179
会津鬼怒川線,川治温泉,-11551,98109,132958
会津鬼怒川線,男鹿高原,-9731,116275,151056
会津鬼怒川線,会津高原尾瀬口,-11397,120955,155783
会津鬼怒川線,川治湯元,-11636,99335,134187
会津鬼怒川線,上三依塩原,-9435,112558,147333
会津鬼怒川線,新藤原,-8946,94589,129358
会津鬼怒川線,龍王峡,-10231,95531,130335
会津鬼怒川線,湯西川温泉,-12892,103148,138054
鳥海山ろく線,西滝沢,24428,363870,399772
鳥海山ろく線,矢島,26393,358539,394614
鳥海山ろく線,久保田,23962,365846,401707
鳥海山ろく線,吉沢,24300,362771,398667
鳥海山ろく線,子吉,19530,371852,407395
鳥海山ろく線,羽後本荘,19319,375896,411418
鳥海山ろく線,前郷,24103,367691,403558
鳥海山ろく線,鮎川,20524,369430,405041
鳥海山ろく線,黒沢,22401,368529,404270
鳥海山ろく線,曲沢,23210,368579,404378
鳥海山ろく線,川辺,24778,360606,396545
鳥海山ろく線,薬師堂,18570,373809,409289
鋼索線,黒部平,-195380,65133,214034
鋼索線,立山,-213651,67372,231331
鋼索線,黒部湖,-194680,65060,213380
鋼索線,美女平,-212508,67348,230295
無軌条電車線,室堂,-200293,66397,218972
無軌条電車線,大観峰,-197062,65468,215679
六甲ケーブル線,六甲山上,-420979,-128834,425441
六甲ケーブル線,六甲ケーブル下,-421351,-130417,426156
貴志川線,甘露寺前,-417754,-188900,439598
貴志川線,西山口,-418735,-189272,440647
貴志川線,交通センター前,-425459,-189601,447063
貴志川線,日前宮,-426868,-187029,447504
貴志川線,伊太祁曽,-422379,-189714,444215
貴志川線,岡崎前,-424840,-189675,446509
貴志川線,山東,-421407,-189574,443255
貴志川線,竈山,-426469,-189183,447867
貴志川線,吉礼,-423840,-189737,445593
貴志川線,貴志,-416807,-189376,438878
貴志川線,神前,-426637,-188533,447801
貴志川線,田中口,-427687,-186903,448231
貴志川線,和歌山,-427759,-186333,448106
貴志川線,大池遊園,-419278,-189796,441339
東海道線,掛川,-166489,-135010,189176
野田線,新鎌ヶ谷,15020,-24308,23531
伊勢崎線,押上,-1773,-32343,4922
7号線南北線,白金台,-9733,-40182,6559
7号線南北線,目黒,-10657,-40767,7574
上毛線,桐生球場前,-48020,46644,91555
伊野線,北内,-593979,-253413,627256
東北線,太子堂,91977,246621,297954
仙山線,東北福祉大前,88319,253540,303338
篠ノ井線,平田,-168260,22887,172118
東海道線,野田新町,-256140,-109171,260908
東海道線,さくら夙川,-412411,-130642,417501
仙台空港線,美田園,95004,240212,292940
仙台空港線,仙台空港,96113,237736,291006
仙台空港線,杜せきのした,93114,240820,292866
仙台空港線,名取,91947,241665,293269
国際文化公園都市モノレール線（彩都線）,彩都西,-394277,-118529,397143
国際文化公園都市モノレール線（彩都線）,豊川,-394022,-120818,397383
8号線（今里筋線）,新森古市,-391700,-134193,398244
8号線（今里筋線）,今里,-393305,-139125,401054
8号線（今里筋線）,井高野,-392495,-129168,397792
8号線（今里筋線）,瑞光四丁目,-392785,-130046,398282
8号線（今里筋線）,だいどう豊里,-392827,-130948,398540
8号線（今里筋線）,太子橋今市,-391825,-132380,397916
8号線（今里筋線）,清水,-391433,-133437,397797
8号線（今里筋線）,関目成育,-392794,-134394,399353
8号線（今里筋線）,蒲生四丁目,-392864,-135722,399755
8号線（今里筋線）,鴫野,-392915,-136617,400031
8号線（今里筋線）,緑橋,-393109,-137887,400544
中之島線,なにわ橋,-396419,-136546,403402
中之島線,渡辺橋,-397518,-136303,404405
中之島線,大江橋,-397052,-136288,403950
中之島線,中之島,-398264,-136532,405185
阪神なんば線,ドーム前,-399206,-138870,406689
阪神なんば線,九条,-399584,-138503,406960
阪神なんば線,西九条,-400313,-137515,407415
阪神なんば線,桜川,-398502,-139111,406070
富山都心線,国際会議場前,-234324,79942,255439
富山都心線,大手モール,-234334,79709,255343
富山都心線,グランドプラザ前,-234120,79635,255118
門司港レトロ観光線,九州鉄道記念館,-821204,-192351,830228
門司港レトロ観光線,出光美術館,-820929,-192010,829893
門司港レトロ観光線,ノーフォーク広場,-820942,-191091,829732
門司港レトロ観光線,関門海峡めかり,-820539,-190597,829244
13号線副都心線,渋谷,-11839,-37814,6534
13号線副都心線,明治神宮前,-11596,-36803,5895
13号線副都心線,新宿三丁目,-11639,-34317,5580
13号線副都心線,東新宿,-11356,-33295,5474
13号線副都心線,北参道,-11574,-35660,5576
13号線副都心線,西早稲田,-11239,-32410,5664
13号線副都心線,雑司が谷,-10731,-31036,5948
東西線,太秦天神川,-375882,-101968,375869
東西線,西大路御池,-374552,-102021,374569
4号線,日吉,-16907,-49539,18343
4号線,日吉本町,-18132,-49915,19385
4号線,高田,-19288,-49953,20152
4号線,東山田,-20606,-49433,20667
4号線,北山田,-21798,-48669,21008
4号線,センター北,-23117,-49561,22588
4号線,センター南,-23466,-50424,23421
4号線,川和町,-25788,-52278,26387
4号線,中山,-26582,-53796,27997
日暮里・舎人線,見沼代親水公園,-5659,-20567,14176
日暮里・舎人線,舎人,-5711,-21552,13189
日暮里・舎人線,舎人公園,-5713,-22557,12184
日暮里・舎人線,西新井大師西,-5712,-24277,10465
日暮里・舎人線,江北,-5694,-25095,9648
日暮里・舎人線,高野,-5661,-25709,9037
日暮里・舎人線,足立小台,-5708,-27220,7525
日暮里・舎人線,谷在家,-5715,-23443,11299
日暮里・舎人線,扇大橋,-5649,-26166,8581
日暮里・舎人線,西日暮里,-5898,-29544,5195
日暮里・舎人線,赤土小学校前,-5806,-28504,6238
日暮里・舎人線,熊野前,-5734,-27929,6816
日暮里・舎人線,日暮里,-5624,-30087,4671
おおさか東線,新加美,-391211,-143999,400335
おおさか東線,JR長瀬,-390900,-141489,399358
おおさか東線,JR俊徳道,-390663,-140533,398875
おおさか東線,JR河内永和,-390651,-139902,398696
おおさか東線,高井田中央,-390582,-138290,398208
東海道線,南大高,-263168,-101090,265518
しなの鉄道線,千曲,-151551,57829,172429
鹿児島線,広木,-887327,-452503,975261
鹿児島線,ししぶ,-870428,-213060,882556
久大線,久留米高校前,-869127,-260671,892135
川越線,西大宮,-22960,-8628,31093
南武線,西府,-34033,-36442,28010
東海道線,桂川,-376613,-107087,377536
いすみ線,城見ヶ丘,38121,-78496,62195
西尾線,南桜井,-251917,-117891,259525
嵐山本線,嵐電天神川,-376001,-102045,376000
山陰線,梶栗郷台地,-824147,-184302,831632
山陽線,須磨海浜公園,-431634,-139985,438381
山陽線,はりま勝原,-477697,-119557,479189
山陽線,西川原,-540528,-130692,542999
山陽線,和木,-701645,-172965,709172
東海道線,島本,-381378,-116261,384055
高山線,婦中鵜坂,-238189,78515,258269
日田彦山線,歓遊舎ひこさん,-834609,-234899,852369
土讃線,小村神社前,-598641,-254257,631921
武蔵野線,越谷レイクタウン,-999,-13745,21596
多賀線,スクリーン,-324659,-79224,321675
高岡軌道線,末広町,-251844,86313,273963
フラワー長井線,四季の郷,21487,242605,278708
三国芦原線,八ツ島,-326742,15659,324603
三国芦原線,日華化学前,-326711,15056,324479
清輝橋線,東中央町,-541789,-133331,544711
4号線,都筑ふれあいの丘,-24667,-51382,24954
湊線,勝田,61989,43855,103968
湊線,日工前,62019,43285,103558
湊線,金上,62855,42658,103641
湊線,中根,65395,41015,104146
湊線,那珂湊,67708,38601,104031
湊線,殿山,68903,39043,105192
湊線,平磯,69486,39945,106240
湊線,磯崎,70397,42197,108475
湊線,阿字ヶ浦,69890,42824,108565
境線,米子空港,-597849,-35246,591774
明知線,極楽,-218148,-66174,214391
天竜浜名湖線,大森,-212793,-137556,230877
本線,ひこね芹川,-325090,-76003,321673
東海道線,武蔵小杉,-15400,-47174,15545
福武線,スポーツ公園,-330833,-2720,326332
京都線,摂津市,-391782,-126279,396422
鹿児島線,新宮中央,-871254,-213984,883552
天神大牟田線,紫,-866627,-238684,884389
鹿児島線,神村学園前,-907029,-436533,986488
成田空港線,成田湯川,41408,-22141,49125
北リアス線,山口団地,180230,406781,479216
長崎線,新鳥栖,-870862,-252501,891784
鹿児島線,筑後船小屋,-872717,-273888,899034
6号線桜通線,鳴子北,-261428,-95783,262548
6号線桜通線,相生山,-260503,-95830,261660
6号線桜通線,神沢,-259320,-96290,260618
6号線桜通線,徳重,-258577,-96731,260001
東北新幹線,七戸十和田,111566,524715,571687
東北新幹線,新青森,72548,536243,576368
九州新幹線,熊本,-858045,-318726,898055
九州新幹線,新玉名,-867375,-300811,901462
九州新幹線,新大牟田,-874061,-285747,903552
九州新幹線,筑後船小屋,-872653,-273918,898980
九州新幹線,久留米,-870402,-258061,892712
九州新幹線,新鳥栖,-870835,-252419,891737
九州新幹線,博多,-875141,-227393,890165
養老線,桑名,-287340,-98968,288506
養老線,播磨,-288099,-97690,288964
養老線,下深谷,-289228,-95677,289637
養老線,下野代,-290464,-93435,290383
養老線,多度,-291001,-91418,290510
養老線,美濃松山,-291630,-88395,290553
養老線,石津,-292033,-86210,290554
養老線,美濃山崎,-292511,-84158,290668
養老線,駒野,-294053,-81340,291725
養老線,美濃津屋,-297309,-78158,294454
養老線,養老,-298082,-74200,294661
養老線,美濃高田,-297383,-71745,293650
養老線,烏江,-294837,-72220,291185
養老線,大外羽,-294287,-71185,290508
養老線,友江,-293947,-69927,290015
養老線,美濃青柳,-293595,-68031,289441
養老線,西大垣,-293580,-66178,289219
養老線,大垣,-292359,-65509,287933
養老線,室,-293297,-65412,288855
養老線,北大垣,-293660,-64503,289121
養老線,東赤坂,-293676,-62412,288929
養老線,広神戸,-293477,-59573,288473
養老線,北神戸,-294137,-58408,289033
養老線,池野,-295547,-57645,290377
養老線,北池野,-295973,-56866,290742
養老線,美濃本郷,-296123,-56136,290836
養老線,揖斐,-295984,-53877,290540
別府ラクテンチケーブル線,雲泉寺,-778724,-271028,807973
別府ラクテンチケーブル線,乙原,-778964,-271048,808209
伊賀線,伊賀神戸,-337431,-140929,347957
伊賀線,比土,-336638,-140708,347133
伊賀線,上林,-336520,-138603,346384
伊賀線,丸山,-336813,-137573,346357
伊賀線,依那古,-337169,-136334,346331
伊賀線,市部,-337523,-135094,346308
伊賀線,猪田道,-338243,-134110,346713
伊賀線,桑町,-338522,-131978,346377
伊賀線,茅町,-338575,-131154,346198
伊賀線,広小路,-338667,-130536,346114
伊賀線,上野市,-339123,-130453,346530
伊賀線,西大手,-339564,-130522,346972
伊賀線,新居,-340286,-128332,347069
伊賀線,伊賀上野,-339643,-128074,346381
富山都心線,丸の内,-234539,80047,255678
富山都心線,西町,-233947,79663,254976
空港線,羽田空港国際線ターミナル,-6008,-50479,15742
東京モノレール羽田線,羽田空港国際線ビル,-5869,-50597,15862
常総線,ゆめみ野,18211,-8755,35564
福武線,泰澄の里,-327799,6029,324296
福武線,清明,-326687,8551,323522
鹿児島線,富合,-860274,-327148,902862
成田空港線,成田空港,50000,-25850,56774
成田空港線,空港第2ビル,50113,-25047,57018
大阪線,伊賀神戸,-337431,-140929,347957
成田空港線,印旛日本医大,33394,-23478,41043
成田空港線,千葉ニュータウン中央,25565,-22130,34060
成田空港線,新鎌ヶ谷,14918,-24438,23383
成田空港線,東松戸,9917,-25517,18459
成田空港線,京成高砂,3007,-27639,11526
青函トンネル竜飛斜坑線,体験坑道,43098,583585,620275
青函トンネル竜飛斜坑線,青函トンネル記念館,43053,583342,620029
東海道線,東神奈川,-18164,-57907,26134
小牧線,小牧原,-263598,-73951,260492
比叡山鉄道線,ほうらい丘,-362369,-96136,361546
比叡山鉄道線,もたて山,-363681,-96180,362846
武蔵野線,吉川美南,2238,-14635,21753
東海道線,相見,-244357,-120096,253109
高森線,南阿蘇白川水源,-819840,-318415,861793
南海本線,和歌山大学前,-431674,-181248,450111
加古川線,粟生,-450408,-115684,451646
粟生線,粟生,-450411,-115739,451659
北条線,粟生,-450420,-115683,451658
本線,新庄田中,-231649,80569,253337
本線,中町（西町北）,-233944,79729,255004
弘南線,田んぼアート,62636,514449,553467
本線,新相ノ木,-222585,80911,245461
京都線,西山天王山,-378846,-112750,380847
